date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:00	78420/78420	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Jan%202023%2007:17:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4520Arsenal.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4520Arsenal.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:01	16616/16616	---M--	200	added ('OK')	font/woff2	date:Sat,%2004%20Mar%202023%2013:14:50%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8051Yesterday.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8051Yesterday.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:01	20916/20916	---M--	200	added ('OK')	font/woff	date:Sat,%2004%20Mar%202023%2013:14:51%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8051Yesterday.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8051Yesterday.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:01	37928/37928	---M--	200	added ('OK')	font/woff2	date:Sat,%2004%20Mar%202023%2013:18:53%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3974Calendas.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3974Calendas.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:01	60268/60268	---M--	200	added ('OK')	font/woff	date:Sat,%2004%20Mar%202023%2013:18:54%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3974Calendas.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3974Calendas.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:02	34272/34272	---M--	200	added ('OK')	font/woff2	date:Sat,%2011%20Mar%202023%2002:48:33%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8946Callem.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8946Callem.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:02	46384/46384	---M--	200	added ('OK')	font/woff	date:Sat,%2011%20Mar%202023%2002:48:34%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8946Callem.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8946Callem.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:02	5796/5796	---M--	200	added ('OK')	font/woff2	date:Sat,%2011%20Mar%202023%2002:48:58%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3243The-Season.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3243The-Season.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:02	7484/7484	---M--	200	added ('OK')	font/woff	date:Sat,%2011%20Mar%202023%2002:48:58%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3243The-Season.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3243The-Season.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:02	69092/69092	---M--	200	added ('OK')	font/woff2	date:Sat,%2011%20Mar%202023%2002:49:22%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8201Old-Standard.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8201Old-Standard.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:03	102628/102628	---M--	200	added ('OK')	font/woff	date:Sat,%2011%20Mar%202023%2002:49:23%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8201Old-Standard.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8201Old-Standard.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:03	5700/5700	---M--	200	added ('OK')	font/woff2	date:Sat,%2011%20Mar%202023%2003:13:39%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8119The-Season-Light.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8119The-Season-Light.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:03	7348/7348	---M--	200	added ('OK')	font/woff	date:Sat,%2011%20Mar%202023%2003:13:40%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8119The-Season-Light.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8119The-Season-Light.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:03	54796/54796	---M--	200	added ('OK')	font/woff2	date:Mon,%2027%20Mar%202023%2009:55:02%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6082Forum.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6082Forum.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:04	92372/92372	---M--	200	added ('OK')	font/woff	date:Mon,%2027%20Mar%202023%2009:55:03%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6082Forum.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6082Forum.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:04	56580/56580	---M--	200	added ('OK')	font/woff2	date:Thu,%2030%20Mar%202023%2004:04:11%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4085Allison.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4085Allison.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:04	76240/76240	---M--	200	added ('OK')	font/woff	date:Thu,%2030%20Mar%202023%2004:04:12%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4085Allison.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4085Allison.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:04	35656/35656	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Apr%202023%2009:52:09%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9606Eagle-Lake.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9606Eagle-Lake.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:04	44908/44908	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Apr%202023%2009:52:11%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9606Eagle-Lake.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9606Eagle-Lake.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:05	16112/16112	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Apr%202023%2009:53:07%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3767Aladin.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3767Aladin.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:05	20764/20764	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Apr%202023%2009:53:08%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3767Aladin.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3767Aladin.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:05	39940/39940	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Apr%202023%2004:38:29%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6203Libre-Caslon.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6203Libre-Caslon.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:05	52160/52160	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Apr%202023%2004:38:30%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6203Libre-Caslon.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6203Libre-Caslon.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:05	23588/23588	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Apr%202023%2004:38:44%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9353Junge.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9353Junge.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:06	32140/32140	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Apr%202023%2004:38:45%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9353Junge.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9353Junge.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:06	10732/10732	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Apr%202023%2004:38:58%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6528Italiana.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6528Italiana.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:06	15052/15052	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Apr%202023%2004:38:59%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6528Italiana.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6528Italiana.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:06	13352/13352	---M--	200	added ('OK')	font/woff2	date:Sun,%2009%20Apr%202023%2004:39:16%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5502Antic-Didone.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5502Antic-Didone.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:06	18852/18852	---M--	200	added ('OK')	font/woff	date:Sun,%2009%20Apr%202023%2004:39:17%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5502Antic-Didone.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5502Antic-Didone.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:07	52308/52308	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:38:29%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3796Lovelace.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3796Lovelace.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:07	82092/82092	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:38:30%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3796Lovelace.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3796Lovelace.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:07	46104/46104	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:39:00%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8538Ricordi-Nobili.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8538Ricordi-Nobili.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:07	62608/62608	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:39:01%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8538Ricordi-Nobili.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8538Ricordi-Nobili.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:08	28920/28920	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:39:30%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1684Safira-March.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1684Safira-March.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:08	32716/32716	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:39:31%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1684Safira-March.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1684Safira-March.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:08	11296/11296	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:39:50%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2357Perandory.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2357Perandory.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:08	13940/13940	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:39:51%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2357Perandory.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2357Perandory.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:08	33596/33596	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:40:27%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8389Oruguitas.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8389Oruguitas.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:09	45116/45116	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:40:28%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8389Oruguitas.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8389Oruguitas.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:09	16504/16504	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:41:20%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9033Now-Light.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9033Now-Light.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:09	25208/25208	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:41:21%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9033Now-Light.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9033Now-Light.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:09	40508/40508	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:41:45%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5925Migra-Extralight.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5925Migra-Extralight.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:09	61404/61404	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:41:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5925Migra-Extralight.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5925Migra-Extralight.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:10	47416/47416	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:42:11%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6357Lobster-Two.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6357Lobster-Two.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:10	81772/81772	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:42:12%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6357Lobster-Two.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6357Lobster-Two.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:10	23932/23932	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:43:10%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2029Hatton.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2029Hatton.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:10	34692/34692	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:43:11%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2029Hatton.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2029Hatton.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:11	12972/12972	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:43:33%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9372Dream-Avenue.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9372Dream-Avenue.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:11	17668/17668	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:43:34%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9372Dream-Avenue.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9372Dream-Avenue.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:11	9580/9580	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:43:56%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8548Brown-Sugar.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8548Brown-Sugar.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:11	12716/12716	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:43:57%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8548Brown-Sugar.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8548Brown-Sugar.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:11	20280/20280	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:44:21%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6079Bolkit-Rayek.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6079Bolkit-Rayek.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:12	29080/29080	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:44:22%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6079Bolkit-Rayek.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6079Bolkit-Rayek.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:12	11488/11488	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:44:47%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4548Bad-Russian.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4548Bad-Russian.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:12	27088/27088	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:44:48%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4548Bad-Russian.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4548Bad-Russian.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:12	13432/13432	---M--	200	added ('OK')	font/woff2	date:Mon,%2010%20Apr%202023%2004:45:09%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6809Aileron.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6809Aileron.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:13	21296/21296	---M--	200	added ('OK')	font/woff	date:Mon,%2010%20Apr%202023%2004:45:10%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6809Aileron.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6809Aileron.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:13	70504/70504	---M--	200	added ('OK')	font/woff2	date:Thu,%2013%20Apr%202023%2014:04:48%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8328Great-Vibes.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8328Great-Vibes.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:13	89992/89992	---M--	200	added ('OK')	font/woff	date:Thu,%2013%20Apr%202023%2014:04:49%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8328Great-Vibes.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8328Great-Vibes.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:13	58024/58024	---M--	200	added ('OK')	font/woff2	date:Tue,%2018%20Apr%202023%2010:05:09%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5460Charm.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5460Charm.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:13	77964/77964	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Apr%202023%2010:05:10%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5460Charm.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5460Charm.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:14	19740/19740	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:45:48%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1481Felidae.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1481Felidae.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:14	27580/27580	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:45:49%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1481Felidae.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1481Felidae.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:14	17516/17516	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:46:21%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6383Funky-Signature.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6383Funky-Signature.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:14	22860/22860	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:46:22%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6383Funky-Signature.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6383Funky-Signature.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:15	17268/17268	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:46:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3357Made-Mirage-Thin.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3357Made-Mirage-Thin.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:15	25316/25316	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:46:47%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3357Made-Mirage-Thin.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3357Made-Mirage-Thin.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:15	18248/18248	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:47:07%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/7974Made-Bon-Voyage-Thin.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/7974Made-Bon-Voyage-Thin.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:15	25856/25856	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:47:08%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/7974Made-Bon-Voyage-Thin.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/7974Made-Bon-Voyage-Thin.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:15	28840/28840	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:47:23%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8069Manrope.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8069Manrope.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:16	41408/41408	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:47:23%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8069Manrope.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8069Manrope.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:16	14024/14024	---M--	200	added ('OK')	font/woff2	date:Tue,%2002%20May%202023%2022:47:48%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1424Sprat-Regular-Thin.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1424Sprat-Regular-Thin.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:16	19820/19820	---M--	200	added ('OK')	font/woff	date:Tue,%2002%20May%202023%2022:47:48%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1424Sprat-Regular-Thin.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1424Sprat-Regular-Thin.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
